District Number,District Name,School Number,School Name,Grade,Group,2014 Total Tested,2014 n Unsatisfactory,2014 % Unsatisfactory,2014 n Partially Proficient,2014 % Partially Proficient,2014 n Proficient,2014 % Proficient,2014 n Advanced,2014 % Advanced,2014 % Proficient and Advanced,2014 n No Score,2014 % No Score
2862,JULESBURG RE 1,4369,INSIGHT SCHOO,10,M,50,19,38.0,21,42.0,8,16.0,1,2.0,18.0,1,2.0
2862,JULESBURG RE 1,4488,JULESBURG ES,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4488,JULESBURG ES,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4488,JULESBURG ES,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4488,JULESBURG ES,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4488,JULESBURG ES,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4488,JULESBURG ES,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4488,JULESBURG ES,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4488,JULESBURG ES,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4492,JULESBURG HS,7,F,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4492,JULESBURG HS,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4492,JULESBURG HS,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4492,JULESBURG HS,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4492,JULESBURG HS,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4492,JULESBURG HS,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4492,JULESBURG HS,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
2862,JULESBURG RE 1,4492,JULESBURG HS,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,7,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,0000,DISTRICT RESULTS,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7050,PLATTE VLY E,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7050,PLATTE VLY E,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7050,PLATTE VLY E,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7050,PLATTE VLY E,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7050,PLATTE VLY E,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7050,PLATTE VLY E,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7050,PLATTE VLY E,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7322,REVERE JR SR,7,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7322,REVERE JR SR,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7322,REVERE JR SR,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7322,REVERE JR SR,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7322,REVERE JR SR,9,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7322,REVERE JR SR,9,M,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7322,REVERE JR SR,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
2865,PLATTE VALLEY RE 3,7322,REVERE JR SR,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,3,F,107,5,4.7,18,16.8,40,37.4,44,41.1,78.5,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,3,M,153,9,5.9,23,15.0,56,36.6,64,41.8,78.4,1,0.7
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,3,Data Invalid or Missing,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,4,F,120,1,0.8,20,16.7,53,44.2,45,37.5,81.7,1,0.8
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,4,M,123,6,4.9,14,11.4,56,45.5,47,38.2,83.7,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,5,F,92,6,6.5,23,25.0,32,34.8,31,33.7,68.5,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,5,M,141,6,4.3,28,19.9,38,27.0,69,48.9,75.9,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,6,F,127,10,7.9,23,18.1,44,34.6,50,39.4,74.0,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,6,M,109,5,4.6,16,14.7,38,34.9,50,45.9,80.7,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,7,F,131,18,13.7,24,18.3,39,29.8,49,37.4,67.2,1,0.8
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,7,M,117,23,19.7,31,26.5,28,23.9,35,29.9,53.8,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,8,F,99,13,13.1,15,15.2,34,34.3,37,37.4,71.7,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,8,M,96,12,12.5,20,20.8,36,37.5,28,29.2,66.7,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,9,F,102,21,20.6,24,23.5,36,35.3,21,20.6,55.9,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,9,M,109,29,26.6,25,22.9,29,26.6,26,23.9,50.5,0,0.0
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,10,F,86,14,16.3,32,37.2,35,40.7,3,3.5,44.2,2,2.3
3000,SUMMIT RE 1,0000,DISTRICT RESULTS,10,M,103,15,14.6,45,43.7,30,29.1,12,11.7,40.8,1,1.0
3000,SUMMIT RE 1,8370,DILLON VLY E,3,F,25,2,8.0,1,4.0,10,40.0,12,48.0,88.0,0,0.0
3000,SUMMIT RE 1,8370,DILLON VLY E,3,M,33,2,6.1,6,18.2,8,24.2,17,51.5,75.8,0,0.0
3000,SUMMIT RE 1,8370,DILLON VLY E,3,Data Invalid or Missing,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8370,DILLON VLY E,4,F,24,0,0.0,6,25.0,8,33.3,10,41.7,75.0,0,0.0
3000,SUMMIT RE 1,8370,DILLON VLY E,4,M,29,2,6.9,7,24.1,10,34.5,10,34.5,69.0,0,0.0
3000,SUMMIT RE 1,8370,DILLON VLY E,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8370,DILLON VLY E,5,M,21,1,4.8,6,28.6,5,23.8,9,42.9,66.7,0,0.0
3000,SUMMIT RE 1,8372,BRECKENRIDGE,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8372,BRECKENRIDGE,3,M,21,0,0.0,2,9.5,10,47.6,9,42.9,90.5,0,0.0
3000,SUMMIT RE 1,8372,BRECKENRIDGE,4,F,16,0,0.0,2,12.5,9,56.3,5,31.3,87.5,0,0.0
3000,SUMMIT RE 1,8372,BRECKENRIDGE,4,M,28,0,0.0,2,7.1,14,50.0,12,42.9,92.9,0,0.0
3000,SUMMIT RE 1,8372,BRECKENRIDGE,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8372,BRECKENRIDGE,5,M,23,1,4.3,3,13.0,8,34.8,11,47.8,82.6,0,0.0
3000,SUMMIT RE 1,8374,FRISCO ELMS,3,F,16,0,0.0,0,0.0,8,50.0,8,50.0,100.0,0,0.0
3000,SUMMIT RE 1,8374,FRISCO ELMS,3,M,23,0,0.0,1,4.3,11,47.8,11,47.8,95.7,0,0.0
3000,SUMMIT RE 1,8374,FRISCO ELMS,4,F,19,0,0.0,2,10.5,9,47.4,8,42.1,89.5,0,0.0
3000,SUMMIT RE 1,8374,FRISCO ELMS,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8374,FRISCO ELMS,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8374,FRISCO ELMS,5,M,23,0,0.0,3,13.0,5,21.7,15,65.2,87.0,0,0.0
3000,SUMMIT RE 1,8375,SNOWY PKS HS,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8375,SNOWY PKS HS,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8376,SILVERTHORNE,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8376,SILVERTHORNE,3,M,27,3,11.1,10,37.0,10,37.0,4,14.8,51.9,0,0.0
3000,SUMMIT RE 1,8376,SILVERTHORNE,4,F,19,0,0.0,7,36.8,8,42.1,3,15.8,57.9,1,5.3
3000,SUMMIT RE 1,8376,SILVERTHORNE,4,M,18,3,16.7,2,11.1,9,50.0,4,22.2,72.2,0,0.0
3000,SUMMIT RE 1,8376,SILVERTHORNE,5,F,20,3,15.0,8,40.0,7,35.0,2,10.0,45.0,0,0.0
3000,SUMMIT RE 1,8376,SILVERTHORNE,5,M,19,3,15.8,4,21.1,9,47.4,3,15.8,63.2,0,0.0
3000,SUMMIT RE 1,8377,SUMMIT MS,6,F,127,10,7.9,23,18.1,44,34.6,50,39.4,74.0,0,0.0
3000,SUMMIT RE 1,8377,SUMMIT MS,6,M,109,5,4.6,16,14.7,38,34.9,50,45.9,80.7,0,0.0
3000,SUMMIT RE 1,8377,SUMMIT MS,7,F,131,18,13.7,24,18.3,39,29.8,49,37.4,67.2,1,0.8
3000,SUMMIT RE 1,8377,SUMMIT MS,7,M,117,23,19.7,31,26.5,28,23.9,35,29.9,53.8,0,0.0
3000,SUMMIT RE 1,8377,SUMMIT MS,8,F,99,13,13.1,15,15.2,34,34.3,37,37.4,71.7,0,0.0
3000,SUMMIT RE 1,8377,SUMMIT MS,8,M,95,11,11.6,20,21.1,36,37.9,28,29.5,67.4,0,0.0
3000,SUMMIT RE 1,8378,SUMMIT HIGH,9,F,102,21,20.6,24,23.5,36,35.3,21,20.6,55.9,0,0.0
3000,SUMMIT RE 1,8378,SUMMIT HIGH,9,M,108,28,25.9,25,23.1,29,26.9,26,24.1,50.9,0,0.0
3000,SUMMIT RE 1,8378,SUMMIT HIGH,10,F,84,13,15.5,31,36.9,35,41.7,3,3.6,45.2,2,2.4
3000,SUMMIT RE 1,8378,SUMMIT HIGH,10,M,100,15,15.0,42,42.0,30,30.0,12,12.0,42.0,1,1.0
3000,SUMMIT RE 1,8385,SUMMIT COVE E,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8385,SUMMIT COVE E,3,M,24,2,8.3,2,8.3,6,25.0,14,58.3,83.3,0,0.0
3000,SUMMIT RE 1,8385,SUMMIT COVE E,4,F,25,1,4.0,1,4.0,9,36.0,14,56.0,92.0,0,0.0
3000,SUMMIT RE 1,8385,SUMMIT COVE E,4,M,17,1,5.9,1,5.9,8,47.1,7,41.2,88.2,0,0.0
3000,SUMMIT RE 1,8385,SUMMIT COVE E,5,F,21,2,9.5,4,19.0,5,23.8,10,47.6,71.4,0,0.0
3000,SUMMIT RE 1,8385,SUMMIT COVE E,5,M,33,1,3.0,6,18.2,6,18.2,20,60.6,78.8,0,0.0
3000,SUMMIT RE 1,8993,UPPER BLUE ES,3,F,28,1,3.6,7,25.0,11,39.3,9,32.1,71.4,0,0.0
3000,SUMMIT RE 1,8993,UPPER BLUE ES,3,M,25,2,8.0,2,8.0,11,44.0,9,36.0,80.0,1,4.0
3000,SUMMIT RE 1,8993,UPPER BLUE ES,4,F,17,0,0.0,2,11.8,10,58.8,5,29.4,88.2,0,0.0
3000,SUMMIT RE 1,8993,UPPER BLUE ES,4,M,17,0,0.0,1,5.9,9,52.9,7,41.2,94.1,0,0.0
3000,SUMMIT RE 1,8993,UPPER BLUE ES,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
3000,SUMMIT RE 1,8993,UPPER BLUE ES,5,M,22,0,0.0,6,27.3,5,22.7,11,50.0,72.7,0,0.0
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,7,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,9,F,17,6,35.3,5,29.4,6,35.3,0,0.0,35.3,0,0.0
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,9,M,17,8,47.1,6,35.3,2,11.8,1,5.9,17.6,0,0.0
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,0000,DISTRICT RESULTS,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,2024,CRIPPLE CK J,7,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,2024,CRIPPLE CK J,7,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,2024,CRIPPLE CK J,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,2024,CRIPPLE CK J,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,2024,CRIPPLE CK J,9,F,17,6,35.3,5,29.4,6,35.3,0,0.0,35.3,0,0.0
3010,CRIPPLE CREEK VICTOR RE 1,2024,CRIPPLE CK J,9,M,17,8,47.1,6,35.3,2,11.8,1,5.9,17.6,0,0.0
3010,CRIPPLE CREEK VICTOR RE 1,2024,CRIPPLE CK J,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,2024,CRIPPLE CK J,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,9080,CRESSON ELEM,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,9080,CRESSON ELEM,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,9080,CRESSON ELEM,4,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,9080,CRESSON ELEM,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,9080,CRESSON ELEM,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,9080,CRESSON ELEM,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,9080,CRESSON ELEM,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
3010,CRIPPLE CREEK VICTOR RE 1,9080,CRESSON ELEM,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,3,F,75,3,4.0,24,32.0,33,44.0,15,20.0,64.0,0,0.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,3,M,92,6,6.5,16,17.4,44,47.8,25,27.2,75.0,1,1.1
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,4,F,74,6,8.1,21,28.4,30,40.5,17,23.0,63.5,0,0.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,4,M,98,2,2.0,18,18.4,45,45.9,33,33.7,79.6,0,0.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,5,F,97,4,4.1,30,30.9,42,43.3,21,21.6,64.9,0,0.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,5,M,95,3,3.2,22,23.2,41,43.2,28,29.5,72.6,1,1.1
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,6,F,76,10,13.2,18,23.7,36,47.4,12,15.8,63.2,0,0.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,6,M,106,7,6.6,27,25.5,45,42.5,27,25.5,67.9,0,0.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,7,F,68,5,7.4,17,25.0,30,44.1,16,23.5,67.6,0,0.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,7,M,101,18,17.8,23,22.8,32,31.7,28,27.7,59.4,0,0.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,8,F,88,11,12.5,29,33.0,28,31.8,19,21.6,53.4,1,1.1
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,8,M,123,18,14.6,36,29.3,46,37.4,23,18.7,56.1,0,0.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,9,F,105,28,26.7,43,41.0,25,23.8,8,7.6,31.4,1,1.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,9,M,116,27,23.3,45,38.8,32,27.6,11,9.5,37.1,1,0.9
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,10,F,99,27,27.3,38,38.4,28,28.3,3,3.0,31.3,3,3.0
3020,WOODLAND PARK RE 2,0000,DISTRICT RESULTS,10,M,114,45,39.5,38,33.3,23,20.2,4,3.5,23.7,4,3.5
3020,WOODLAND PARK RE 2,8379,SUMMIT ELEM,3,F,22,2,9.1,8,36.4,8,36.4,4,18.2,54.5,0,0.0
3020,WOODLAND PARK RE 2,8379,SUMMIT ELEM,3,M,22,3,13.6,9,40.9,8,36.4,2,9.1,45.5,0,0.0
3020,WOODLAND PARK RE 2,8379,SUMMIT ELEM,4,F,17,2,11.8,5,29.4,5,29.4,5,29.4,58.8,0,0.0
3020,WOODLAND PARK RE 2,8379,SUMMIT ELEM,4,M,31,2,6.5,6,19.4,13,41.9,10,32.3,74.2,0,0.0
3020,WOODLAND PARK RE 2,8379,SUMMIT ELEM,5,F,26,0,0.0,11,42.3,9,34.6,6,23.1,57.7,0,0.0
3020,WOODLAND PARK RE 2,8379,SUMMIT ELEM,5,M,37,1,2.7,8,21.6,15,40.5,13,35.1,75.7,0,0.0
3020,WOODLAND PARK RE 2,9692,GATEWAY ES,3,F,20,1,5.0,8,40.0,10,50.0,1,5.0,55.0,0,0.0
3020,WOODLAND PARK RE 2,9692,GATEWAY ES,3,M,34,2,5.9,2,5.9,21,61.8,8,23.5,85.3,1,2.9
3020,WOODLAND PARK RE 2,9692,GATEWAY ES,4,F,30,2,6.7,10,33.3,12,40.0,6,20.0,60.0,0,0.0
3020,WOODLAND PARK RE 2,9692,GATEWAY ES,4,M,37,0,0.0,4,10.8,20,54.1,13,35.1,89.2,0,0.0
3020,WOODLAND PARK RE 2,9692,GATEWAY ES,5,F,35,4,11.4,10,28.6,16,45.7,5,14.3,60.0,0,0.0
3020,WOODLAND PARK RE 2,9692,GATEWAY ES,5,M,23,1,4.3,5,21.7,9,39.1,7,30.4,69.6,1,4.3
3020,WOODLAND PARK RE 2,9694,WOODLANDPARK,6,F,75,9,12.0,18,24.0,36,48.0,12,16.0,64.0,0,0.0
3020,WOODLAND PARK RE 2,9694,WOODLANDPARK,6,M,105,7,6.7,27,25.7,44,41.9,27,25.7,67.6,0,0.0
3020,WOODLAND PARK RE 2,9694,WOODLANDPARK,7,F,68,5,7.4,17,25.0,30,44.1,16,23.5,67.6,0,0.0
3020,WOODLAND PARK RE 2,9694,WOODLANDPARK,7,M,99,17,17.2,23,23.2,31,31.3,28,28.3,59.6,0,0.0
3020,WOODLAND PARK RE 2,9694,WOODLANDPARK,8,F,88,11,12.5,29,33.0,28,31.8,19,21.6,53.4,1,1.1
3020,WOODLAND PARK RE 2,9694,WOODLANDPARK,8,M,123,18,14.6,36,29.3,46,37.4,23,18.7,56.1,0,0.0
3020,WOODLAND PARK RE 2,9696,WOODLAND P H,9,F,102,27,26.5,43,42.2,23,22.5,8,7.8,30.4,1,1.0
3020,WOODLAND PARK RE 2,9696,WOODLAND P H,9,M,115,27,23.5,44,38.3,32,27.8,11,9.6,37.4,1,0.9
3020,WOODLAND PARK RE 2,9696,WOODLAND P H,10,F,93,24,25.8,37,39.8,27,29.0,3,3.2,32.3,2,2.2
3020,WOODLAND PARK RE 2,9696,WOODLAND P H,10,M,111,44,39.6,38,34.2,23,20.7,4,3.6,24.3,2,1.8
3020,WOODLAND PARK RE 2,9698,COLUMBINE ELS,3,F,33,0,0.0,8,24.2,15,45.5,10,30.3,75.8,0,0.0
3020,WOODLAND PARK RE 2,9698,COLUMBINE ELS,3,M,36,1,2.8,5,13.9,15,41.7,15,41.7,83.3,0,0.0
3020,WOODLAND PARK RE 2,9698,COLUMBINE ELS,4,F,27,2,7.4,6,22.2,13,48.1,6,22.2,70.4,0,0.0
3020,WOODLAND PARK RE 2,9698,COLUMBINE ELS,4,M,30,0,0.0,8,26.7,12,40.0,10,33.3,73.3,0,0.0
3020,WOODLAND PARK RE 2,9698,COLUMBINE ELS,5,F,36,0,0.0,9,25.0,17,47.2,10,27.8,75.0,0,0.0
3020,WOODLAND PARK RE 2,9698,COLUMBINE ELS,5,M,35,1,2.9,9,25.7,17,48.6,8,22.9,71.4,0,0.0
3030,AKRON R 1,0000,DISTRICT RESULTS,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0000,DISTRICT RESULTS,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0000,DISTRICT RESULTS,4,F,17,1,5.9,7,41.2,7,41.2,2,11.8,52.9,0,0.0
3030,AKRON R 1,0000,DISTRICT RESULTS,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0000,DISTRICT RESULTS,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0000,DISTRICT RESULTS,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0000,DISTRICT RESULTS,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0000,DISTRICT RESULTS,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0000,DISTRICT RESULTS,7,F,17,4,23.5,5,29.4,4,23.5,4,23.5,47.1,0,0.0
3030,AKRON R 1,0000,DISTRICT RESULTS,7,M,20,8,40.0,2,10.0,4,20.0,6,30.0,50.0,0,0.0
3030,AKRON R 1,0000,DISTRICT RESULTS,8,F,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0000,DISTRICT RESULTS,8,M,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0000,DISTRICT RESULTS,9,F,16,3,18.8,10,62.5,2,12.5,1,6.3,18.8,0,0.0
3030,AKRON R 1,0000,DISTRICT RESULTS,9,M,20,7,35.0,6,30.0,2,10.0,4,20.0,30.0,1,5.0
3030,AKRON R 1,0000,DISTRICT RESULTS,10,F,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0000,DISTRICT RESULTS,10,M,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0086,AKRON ELM S,3,F,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0086,AKRON ELM S,3,M,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0086,AKRON ELM S,4,F,17,1,5.9,7,41.2,7,41.2,2,11.8,52.9,0,0.0
3030,AKRON R 1,0086,AKRON ELM S,4,M,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0086,AKRON ELM S,5,F,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0086,AKRON ELM S,5,M,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0086,AKRON ELM S,6,F,<16,--,--,--,--,--,--,--,--,--,--,--
3030,AKRON R 1,0086,AKRON ELM S,6,M,<16,--,--,--,--,--,--,--,--,--,--,--
